paper_id,author_position,author_id,author_name,role_name,year,title,type,core_rank
261489,3,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2019,From GenderMag to InclusiveMag: an Inclusive Design Meta-Method,conference_proceedings,
261488,3,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2019,ExSS: Explainable Smart Systems 2019,conference_proceedings,
261487,1,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2019,Designing for Reflection on Shared HIV Health Information,conference_proceedings,
261486,2,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2019,Designing troubleshooting support cards for novice end-user developers of physical computing prototypes,book_section,
261492,4,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2019,Monitoring meaningful activities using small low-cost devices in a smart home,article,
261493,4,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2019,XAI-explainable artificial intelligence,article,
259863,1,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2019,Pose-Informed Face Alignment for Extreme Head Pose Variations in Animals,conference_proceedings,
259860,1,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2019,Considering Race a Problem of Transfer Learning,conference_proceedings,
260590,3,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2019,The ASC-inclusion perceptual serious gaming platform for autistic children,article,
259864,2,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2019,The role of oxytocin in the facial mimicry of affiliative vs. non-affiliative emotions,article,
259862,1,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2019,Development of an automated pain facial expression detection system for sheep (Ovis Aries),article,
259032,1,10215,Quintin Cutts,Professor of Computer Science Education,2019,Chairs' award: investigating the relationship between spatial skills and computer science,article,
259031,0,10215,Quintin Cutts,Professor of Computer Science Education,2019,Best paper award: Experience report: thinkathon - countering an 'I got it working' mentality with pencil-and-paper exercises,article,
259031,1,9704,Matthew Barr,Senior Lecturer,2019,Best paper award: Experience report: thinkathon - countering an 'I got it working' mentality with pencil-and-paper exercises,article,
259031,2,,Mireilla Bikanga Ada,Lecturer,2019,Best paper award: Experience report: thinkathon - countering an 'I got it working' mentality with pencil-and-paper exercises,article,
259031,6,15034,Jeremy Singer,Reader in Programming Language Implementation,2019,Best paper award: Experience report: thinkathon - countering an 'I got it working' mentality with pencil-and-paper exercises,article,
258394,0,61133,Ilyena Hirskyj-Douglas,Lecturer,2019,"Head-mounted displays, smartphones, or smartwatches? -- Augmenting conversations with digital representation of self",article,
258382,0,61133,Ilyena Hirskyj-Douglas,Lecturer,2019,"On the Internet, Nobody Knows You're a Dog... Unless You're Another Dog",conference_proceedings,
253898,0,54284,Chaitanya Kaul,Lecturer in Artificial Intelligence / Machine Learning,2019,Focusnet: an attention-based fully convolutional network for medical image segmentation,conference_proceedings,
252137,0,6857,Joseph Maguire,Senior Lecturer,2019,Technology Beyond the VLE,conference_item,
242652,2,61741,Jake Lever,Lecturer in Natural Language Processing / Information Retrieval,2019,LIONS: analysis suite for detecting and quantifying transposable element initiated transcription from RNA-seq,article,
243279,10,61741,Jake Lever,Lecturer in Natural Language Processing / Information Retrieval,2019,Identification and analyses of extra-cranial and cranial rhabdoid tumor molecular subgroups reveal tumors with cytotoxic T cell infiltration,article,
242650,0,61741,Jake Lever,Lecturer in Natural Language Processing / Information Retrieval,2019,Text-mining clinically relevant cancer biomarkers for curation into the CIViC database,article,
242654,0,61741,Jake Lever,Lecturer in Natural Language Processing / Information Retrieval,2019,"CancerMine: a literature-mined resource for drivers, oncogenes and tumor suppressors in cancer",article,
243171,4,61741,Jake Lever,Lecturer in Natural Language Processing / Information Retrieval,2019,"Comprehensive genomic profiling of glioblastoma tumors, BTICs, and xenografts reveals stability and adaptation to growth environments",article,
234870,0,54575,Fani Deligianni,Senior Lecturer,2019,Comparison of Brain Networks Based on Predictive Models of Connectivity,conference_proceedings,
229012,2,58140,Maria Kallia,Lecturer in Computing Science Education,2019,Teachers' Experiences of Using PRIMM to Teach Programming in School,conference_proceedings,
229011,0,58140,Maria Kallia,Lecturer in Computing Science Education,2019,Learning to Use Functions: the Relationship Between Misconceptions and Self-Efficacy,conference_proceedings,
229010,1,58140,Maria Kallia,Lecturer in Computing Science Education,2019,Computational Thinking and Mathematical Thinking: Digital Literacy in Mathematics Curricula,conference_proceedings,
229013,2,58140,Maria Kallia,Lecturer in Computing Science Education,2019,Teaching computer programming with PRIMM: a sociocultural perspective,article,
226526,3,48307,Jose Cano Reyes,Senior Lecturer,2019,Distilling with performance enhanced students,article,
191181,4,7010,Joemon Jose,Professor of Information Retrieval,2019,Relational Collaborative Filtering: Modeling Multiple Item Relations for Recommendation,conference_proceedings,
223844,0,33741,Mary Ellen Foster,Senior Lecturer in Human-Robot Interaction,2019,MuMMER: Socially Intelligent Human-Robot Interaction in Public Spaces,conference_proceedings,
223080,1,57000,Simon Fowler,Lecturer in Programming Language Foundations,2019,Language-Integrated Updatable Views,conference_proceedings,
223075,0,57000,Simon Fowler,Lecturer in Programming Language Foundations,2019,Exceptional asynchronous session types: session types without tiers,article,
218232,4,55441,Nicolas Pugeault,Reader,2019,Understanding and Visualizing Deep Visual Saliency Models,conference_proceedings,
218233,3,55441,Nicolas Pugeault,Reader,2019,Human Attention in Image Captioning: Dataset and Analysis,conference_proceedings,
214926,6,6857,Joseph Maguire,Senior Lecturer,2019,Securing the Human: a Review of Literature on Broadening Diversity in Cybersecurity Education,conference_proceedings,
214016,0,49593,Chee Kiat Seow,Associate Professor,2019,RF and Network Signature-based Machine Learning on Detection of Wireless Controlled Drone,conference_proceedings,
208063,1,54575,Fani Deligianni,Senior Lecturer,2019,Adaptive Riemannian BCI for Enhanced Motor Imagery Training Protocols,conference_proceedings,
208062,1,54575,Fani Deligianni,Senior Lecturer,2019,3-D canonical pose estimation and abnormal gait recognition with a single RGB-D camera,article,
208061,0,54575,Fani Deligianni,Senior Lecturer,2019,From emotions to mood disorders: a survey on gait analysis methodology,article,
207855,2,49593,Chee Kiat Seow,Associate Professor,2019,Localization in GPS denied environment,book_section,
205264,0,9704,Matthew Barr,Senior Lecturer,2019,Game-Based Learning in Higher and Further Education,conference_item,
204389,0,6857,Joseph Maguire,Senior Lecturer,2019,Back to the future: shaping software engineering education with lessons from the past,article,
204389,1,10215,Quintin Cutts,Professor of Computer Science Education,2019,Back to the future: shaping software engineering education with lessons from the past,article,
203095,0,28436,Jessica Enright,Reader,2019,Recognising the overlap graphs of subtrees of restricted trees is hard,article,
203093,0,28436,Jessica Enright,Reader,2019,Polygon-circle and word-representable graphs,article,
203434,4,11535,Roderick Murray-Smith,Professor,2019,Deep learning optimized single-pixel LiDAR,article,
202931,2,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2019,What an “ehm” leaks about you: mapping fillers into personality traits with quantum evolutionary feature selection algorithms,article,
202623,1,31639,Ornela Dardha,Senior Lecturer,2019,Resource Sharing via Capability-Based Multiparty Session Types,conference_proceedings,
200579,2,49593,Chee Kiat Seow,Associate Professor,2019,TOA-based indoor localization and tracking with inaccurate floor plan map via MRMSC-PHD filter,article,
199877,1,48468,Mohamed Khamis,Reader,2019,DialPlates: Enabling Pursuits-based User Interfaces with Large Target Numbers,conference_proceedings,
199878,4,48468,Mohamed Khamis,Reader,2019,Securing Personal Items in Public Space: Stories of Attacks and Threats,conference_proceedings,
199603,0,31800,Syed Waqar Nabi,Lecturer,2019,Automatic pipelining and vectorization of scientific code for FPGAs,article,
199603,1,12645,Wim Vanderbauwhede,Professor in Computing Science,2019,Automatic pipelining and vectorization of scientific code for FPGAs,article,
199204,1,30896,Christos Anagnostopoulos,Reader,2019,Delay-tolerant sequential decision making for task offloading in mobile edge computing environments,article,
198738,1,25011,Michele Sevegnani,Senior Lecturer,2019,Target counting with Presburger constraints and its application in sensor networks,article,
198142,0,30896,Christos Anagnostopoulos,Reader,2019,"An intelligent, time-optimized monitoring scheme for edge nodes",article,
197802,0,50574,Zaiqiao Meng,Lecturer,2019,Semi-supervisedly Co-embedding Attributed Networks,conference_proceedings,
197378,2,33741,Mary Ellen Foster,Senior Lecturer in Human-Robot Interaction,2019,Contextual Non-verbal Behaviour Generation for Humanoid Robot Using Text Sentiment,conference_item,
197278,0,48468,Mohamed Khamis,Reader,2019,ElectroCutscenes: Realistic Haptic Feedback in Cutscenes of Virtual Reality Games Using Electric Muscle Stimulation,conference_proceedings,
196794,1,2043,Alistair Morrison,Lecturer,2019,Student Perspectives on Digital Phenotyping: the Acceptability of Using Smartphone Data to Assess Mental Health,conference_proceedings,
196333,2,15034,Jeremy Singer,Reader in Programming Language Implementation,2019,Scaling Assessment with Adaptive Comparative Judgement,conference_item,
194908,1,12645,Wim Vanderbauwhede,Professor in Computing Science,2019,Well-Typed Models are Correct Models: Applying State-of-the-Art Advances in Programming Language Theory to Systems-on-a-Chip,conference_item,
195600,0,6857,Joseph Maguire,Senior Lecturer,2019,What Do We Do When We Teach Software Engineering?,conference_proceedings,
195600,2,10215,Quintin Cutts,Professor of Computer Science Education,2019,What Do We Do When We Teach Software Engineering?,conference_proceedings,
195429,1,15034,Jeremy Singer,Reader in Programming Language Implementation,2019,Learner experiences of a blended course incorporating a MOOC on Haskell functional programming,article,
195100,5,,Yehia Elkhatib,Reader,2019,Cloud futurology,article,
195100,8,15034,Jeremy Singer,Reader in Programming Language Implementation,2019,Cloud futurology,article,
194389,0,9704,Matthew Barr,Senior Lecturer,2019,How Video Games Can Develop Graduate Attributes,conference_item,
194253,0,6857,Joseph Maguire,Senior Lecturer,2019,Mentoring Mentors in Cooperative Software Engineering Education Programmes,conference_proceedings,
194253,3,10215,Quintin Cutts,Professor of Computer Science Education,2019,Mentoring Mentors in Cooperative Software Engineering Education Programmes,conference_proceedings,
193798,1,30194,Phil Trinder,Professor of Computing Science,2019,Python Programmers Have GPUs Too: Automatic Python Loop Parallelization with Staged Dependence Analysis,conference_proceedings,
193798,2,15034,Jeremy Singer,Reader in Programming Language Implementation,2019,Python Programmers Have GPUs Too: Automatic Python Loop Parallelization with Staged Dependence Analysis,conference_proceedings,
193202,1,3545,Craig Macdonald,Professor of Information Retrieval,2019,How Sensitive is Recommendation Systems' Offline Evaluation to Popularity?,conference_proceedings,
193202,2,6162,Iadh Ounis,Professor of Information Retrieval,2019,How Sensitive is Recommendation Systems' Offline Evaluation to Popularity?,conference_proceedings,
193174,2,30896,Christos Anagnostopoulos,Reader,2019,Optimized Analytics Query Allocation at the Edge of the Network,conference_proceedings,
